CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
7f07ad8fd2d0   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-5    7.53%     38.8MiB / 9.717GiB    0.39%     200kB / 187kB     0B / 0B          14
48e0bf418bc3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-4    5.93%     38.23MiB / 9.717GiB   0.38%     152kB / 139kB     0B / 0B          10
36049a0d39f8   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-3    7.14%     39.19MiB / 9.717GiB   0.39%     199kB / 180kB     0B / 0B          13
b08a81acd919   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-2    7.72%     38.57MiB / 9.717GiB   0.39%     147kB / 134kB     0B / 0B          11
57a6de05c954   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-1    6.77%     38.05MiB / 9.717GiB   0.38%     178kB / 158kB     0B / 0B          14
d974f1f381bb   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-0    7.89%     39.6MiB / 9.717GiB    0.40%     188kB / 180kB     0B / 0B          11
1557e35fcd8c   testground-sidecar                                               5.57%     20.56MiB / 9.717GiB   0.21%     88.4kB / 75kB     709kB / 926kB    11
6ea13997b3eb   testground-influxdb                                              6.18%     28.29MiB / 9.717GiB   0.28%     12.7MB / 693kB    672kB / 24.1MB   26
6c713b74c6e1   testground-sync-service                                          10.64%    31.62MiB / 9.717GiB   0.32%     1.39MB / 4.36MB   53.2kB / 0B      22
47876a8c2d5c   testground-redis                                                 0.36%     5.965MiB / 9.717GiB   0.06%     40.9kB / 0B       0B / 0B          5
d5f125a87c03   testground-grafana                                               0.36%     176.6MiB / 9.717GiB   1.77%     66.1kB / 8.22kB   721kB / 74.1MB   19
388c8e6faf58   testground-goproxy                                               0.02%     47.12MiB / 9.717GiB   0.47%     1.17MB / 129MB    201kB / 16.4kB   21
CONTAINER ID   NAME                                                             CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
f4221065f1a4   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-49   7.92%     44.01MiB / 9.717GiB   0.44%     402kB / 327kB     0B / 0B          14
35848fe72c36   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-48   2.80%     42.36MiB / 9.717GiB   0.43%     312kB / 278kB     0B / 0B          13
f6e72f658520   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-47   14.35%    44.62MiB / 9.717GiB   0.45%     368kB / 311kB     0B / 0B          13
9e5bb893dd52   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-46   7.36%     41.81MiB / 9.717GiB   0.42%     263kB / 208kB     0B / 0B          14
09ce98f47e8d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-45   11.72%    43.57MiB / 9.717GiB   0.44%     358kB / 293kB     0B / 0B          12
81fc48d8e770   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-44   2.78%     41.34MiB / 9.717GiB   0.42%     275kB / 272kB     0B / 0B          14
5eb6169a66ac   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-43   11.65%    42.23MiB / 9.717GiB   0.42%     320kB / 254kB     0B / 0B          16
942b8a9a6fd7   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-42   7.81%     42.73MiB / 9.717GiB   0.43%     346kB / 277kB     0B / 0B          12
1d162fd62c16   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-41   3.95%     41.96MiB / 9.717GiB   0.42%     296kB / 249kB     0B / 0B          12
3c8f0431a8d3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-40   6.12%     42.54MiB / 9.717GiB   0.43%     323kB / 291kB     0B / 0B          11
4979cbedbde5   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-39   4.67%     42.66MiB / 9.717GiB   0.43%     362kB / 304kB     0B / 0B          13
f06767c54a13   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-38   4.70%     41.7MiB / 9.717GiB    0.42%     327kB / 261kB     0B / 0B          12
a29ab497df66   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-37   13.52%    42.96MiB / 9.717GiB   0.43%     323kB / 292kB     0B / 0B          11
9d4aee1e6f4a   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-36   4.22%     42.85MiB / 9.717GiB   0.43%     391kB / 319kB     0B / 0B          12
0512957e7dba   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-35   4.15%     41.35MiB / 9.717GiB   0.42%     320kB / 290kB     0B / 0B          13
884e5f932fe3   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-34   5.10%     41MiB / 9.717GiB      0.41%     329kB / 260kB     0B / 0B          11
d082c7960f13   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-33   10.75%    42.81MiB / 9.717GiB   0.43%     331kB / 310kB     0B / 0B          12
565034612a11   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-32   5.06%     42.03MiB / 9.717GiB   0.42%     359kB / 305kB     0B / 0B          11
598e4be63194   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-31   16.69%    44.23MiB / 9.717GiB   0.44%     373kB / 313kB     0B / 0B          14
a6bcdffe09b9   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-30   6.77%     42.34MiB / 9.717GiB   0.43%     304kB / 279kB     0B / 0B          13
e6b25d740e07   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-29   5.98%     44.45MiB / 9.717GiB   0.45%     379kB / 348kB     0B / 0B          15
c3e4dee5bded   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-28   6.62%     41.7MiB / 9.717GiB    0.42%     321kB / 287kB     0B / 0B          10
962dd7e9af39   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-27   3.52%     42.24MiB / 9.717GiB   0.42%     352kB / 307kB     0B / 0B          11
d862aa200092   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-26   4.89%     41.35MiB / 9.717GiB   0.42%     331kB / 289kB     0B / 0B          12
4e9ec8ea014e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-25   20.12%    43.34MiB / 9.717GiB   0.44%     349kB / 309kB     0B / 0B          11
51f7375d52ea   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-24   4.04%     44.09MiB / 9.717GiB   0.44%     408kB / 352kB     0B / 0B          14
af70446ba00e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-23   2.65%     40.17MiB / 9.717GiB   0.40%     262kB / 232kB     0B / 0B          12
1b19bfb8092f   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-22   10.54%    44.01MiB / 9.717GiB   0.44%     375kB / 340kB     0B / 0B          12
2c6f12ffd986   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-21   7.95%     42.45MiB / 9.717GiB   0.43%     370kB / 321kB     0B / 0B          15
0b4d938c1297   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-20   3.96%     41.64MiB / 9.717GiB   0.42%     348kB / 322kB     0B / 0B          11
feba19572066   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-19   4.06%     42.12MiB / 9.717GiB   0.42%     308kB / 284kB     0B / 0B          11
230d72181cbd   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-18   4.50%     44.01MiB / 9.717GiB   0.44%     385kB / 335kB     0B / 0B          14
d2944b76e8f4   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-17   6.16%     43.94MiB / 9.717GiB   0.44%     342kB / 340kB     0B / 0B          10
7d06239ef7a6   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-16   4.34%     41.4MiB / 9.717GiB    0.42%     335kB / 285kB     0B / 0B          12
65ceeda7442d   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-15   10.19%    45.48MiB / 9.717GiB   0.46%     417kB / 384kB     0B / 0B          13
daf09c2f6b2e   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-14   19.16%    43.58MiB / 9.717GiB   0.44%     316kB / 300kB     0B / 0B          14
c39784447f12   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-13   13.57%    45.89MiB / 9.717GiB   0.46%     410kB / 364kB     0B / 0B          14
e2837427a840   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-12   18.34%    42.35MiB / 9.717GiB   0.43%     295kB / 272kB     0B / 0B          12
e2e36e2a5844   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-11   4.17%     42.34MiB / 9.717GiB   0.43%     345kB / 320kB     0B / 0B          13
8e599430f7c7   tg-dht-find-providers-cf5c3ufrirfunouf78rg-cypress-provider-10   8.43%     42.94MiB / 9.717GiB   0.43%     365kB / 341kB     0B / 0B          11
